OrderID,OrderDate,ShipDate,CustomerName,Segment,Region,Category,Product,Quantity,Discount,Sales,Profit,ShipMode,ShippingDays,OrderMonth,ProfitMargin
ORD-10176,2025-01-11,2025-01-14,Zara Patel,Consumer,North,Furniture,Bookshelf,3,0.2,48931.2,4893.12,Express,3,2025-01,0.1
ORD-10177,2025-11-05,2025-11-09,Arjun Patel,Small Business,West,Furniture,Office Chair,1,0.05,13993.5,2238.96,Standard,4,2025-11,0.16
ORD-10178,2024-10-15,2024-10-19,Aarav Reddy,Consumer,North,Beauty,Perfume,1,0.1,319.5,57.51,Standard,4,2024-10,0.18
ORD-10179,2025-03-17,2025-03-18,Saanvi Rao,Small Business,South,Beauty,Hair Dryer,1,0.15,637.5,102.0,Express,1,2025-03,0.16
ORD-10180,2025-02-10,2025-02-13,Aditya Iyer,Consumer,Central,Clothing,Jeans,5,0.05,14235.75,3274.22,Standard,3,2025-02,0.23
ORD-10181,2024-10-07,2024-10-13,Tanvi Rao,Corporate,East,Furniture,Office Chair,4,0.0,50346.0,4027.68,Standard,6,2024-10,0.08
ORD-10182,2025-02-01,2025-02-07,Tanvi Mehta,Consumer,North,Beauty,Trimmer,1,0.05,2438.65,487.73,Express,6,2025-02,0.2
ORD-10183,2024-02-10,2024-02-14,Zara Malhotra,Consumer,East,Clothing,Sneakers,5,0.15,8589.25,1631.96,Express,4,2024-02,0.19
ORD-10184,2025-04-13,2025-04-20,Ananya Iyer,Small Business,Central,Beauty,Trimmer,1,0.2,1795.2,251.33,Standard,7,2025-04,0.14
ORD-10185,2024-10-27,2024-11-03,Meera Patel,Corporate,West,Groceries,Beverages,4,0.05,2880.4,172.82,Express,7,2024-10,0.06
ORD-10186,2024-05-11,2024-05-18,Neha Sharma,Consumer,South,Groceries,Beverages,2,0.0,1356.0,108.48,Express,7,2024-05,0.08
ORD-10187,2025-12-22,2025-12-23,Aditya Reddy,Consumer,East,Beauty,Makeup Kit,5,0.05,3040.0,608.0,Standard,1,2025-12,0.2
ORD-10188,2025-11-19,2025-11-24,Kabir Patel,Consumer,East,Beauty,Skincare Kit,4,0.0,3016.0,663.52,Standard,5,2025-11,0.22
ORD-10189,2025-01-16,2025-01-17,Priya Malhotra,Consumer,Central,Electronics,Tablet,1,0.0,6912.0,829.44,Standard,1,2025-01,0.12
ORD-10190,2024-01-01,2024-01-05,Kabir Joshi,Consumer,Central,Clothing,Sneakers,1,0.15,2893.4,549.75,Express,4,2024-01,0.19
ORD-10191,2024-12-08,2024-12-14,Kavya Patel,Consumer,North,Beauty,Skincare Kit,1,0.05,1129.55,225.91,Express,6,2024-12,0.2
ORD-10192,2024-11-27,2024-11-29,Om Malhotra,Small Business,West,Clothing,T-Shirt,3,0.1,1360.8,285.77,Express,2,2024-11,0.21
ORD-10193,2025-06-23,2025-06-26,Rohan Iyer,Consumer,East,Groceries,Snacks Combo,2,0.0,972.0,77.76,Standard,3,2025-06,0.08
ORD-10194,2024-12-22,2024-12-27,Kavya Khan,Consumer,West,Electronics,Smartphone,5,0.1,42507.0,3400.56,Standard,5,2024-12,0.08
ORD-10195,2025-09-25,2025-10-01,Meera Mehta,Consumer,East,Groceries,Beverages,4,0.2,940.8,0.0,Express,6,2025-09,0.0
ORD-10196,2025-09-03,2025-09-07,Sneha Iyer,Corporate,North,Electronics,Laptop,1,0.0,24967.0,2996.04,Express,4,2025-09,0.12
ORD-10197,2025-03-02,2025-03-09,Rohan Nair,Corporate,East,Clothing,Jacket,2,0.15,1657.5,314.92,Standard,7,2025-03,0.19
ORD-10198,2025-01-10,2025-01-13,Kavya Nair,Consumer,West,Clothing,Jacket,3,0.0,11703.0,2925.75,Standard,3,2025-01,0.25
ORD-10199,2025-04-29,2025-05-01,Neha Sharma,Corporate,North,Beauty,Trimmer,4,0.25,8679.0,1041.48,Standard,2,2025-04,0.12
ORD-10200,2024-04-18,2024-04-24,Rahul Iyer,Consumer,South,Groceries,Dairy Pack,5,0.15,3285.25,65.7,Standard,6,2024-04,0.02
ORD-10201,2025-05-11,2025-05-16,Aditya Kapoor,Consumer,West,Groceries,Dairy Pack,1,0.1,841.5,33.66,Standard,5,2025-05,0.04
ORD-10202,2024-09-29,2024-10-02,Diya Sharma,Small Business,West,Groceries,Cooking Oil,5,0.0,4305.0,344.4,Standard,3,2024-09,0.08
ORD-10203,2024-03-31,2024-04-05,Sneha Singh,Small Business,Central,Furniture,Sofa,4,0.0,12832.0,2309.76,Standard,5,2024-03,0.18
ORD-10204,2024-05-26,2024-05-28,Vihaan Mehta,Consumer,East,Groceries,Beverages,3,0.0,2382.0,190.56,Standard,2,2024-05,0.08
ORD-10205,2025-11-21,2025-11-26,Neha Reddy,Consumer,Central,Clothing,Jeans,5,0.05,10022.5,2305.18,Express,5,2025-11,0.23
ORD-10206,2024-05-26,2024-06-02,Priya Iyer,Consumer,West,Clothing,Jacket,2,0.05,2549.8,586.45,Standard,7,2024-05,0.23
ORD-10207,2024-07-22,2024-07-24,Arjun Reddy,Consumer,South,Electronics,Headphones,2,0.1,93324.6,7465.97,Express,2,2024-07,0.08
ORD-10208,2024-01-25,2024-01-30,Vivaan Rao,Consumer,North,Electronics,Tablet,1,0.15,19227.0,1153.62,Standard,5,2024-01,0.06
ORD-10209,2025-01-18,2025-01-22,Ishaan Chatterjee,Consumer,West,Clothing,Jacket,5,0.0,2935.0,733.75,Express,4,2025-01,0.25
ORD-10210,2025-01-14,2025-01-20,Aditya Reddy,Consumer,South,Groceries,Cooking Oil,4,0.15,962.2,19.24,Standard,6,2025-01,0.02
ORD-10211,2025-09-21,2025-09-26,Arjun Gupta,Consumer,East,Beauty,Skincare Kit,3,0.05,5004.6,1000.92,Standard,5,2025-09,0.2
ORD-10212,2025-03-31,2025-04-06,Vihaan Nair,Consumer,East,Groceries,Beverages,4,0.0,5204.0,416.32,Same Day,6,2025-03,0.08
ORD-10213,2025-04-10,2025-04-14,Arjun Das,Corporate,West,Furniture,Study Table,1,0.0,14141.0,2545.38,Standard,4,2025-04,0.18
ORD-10214,2024-07-27,2024-08-03,Aarav Mehta,Small Business,South,Furniture,Office Chair,5,0.2,97408.0,9740.8,Standard,7,2024-07,0.1
ORD-10215,2025-09-03,2025-09-05,Aarav Joshi,Corporate,West,Clothing,Formal Shirt,3,0.0,1791.0,447.75,Standard,2,2025-09,0.25
ORD-10216,2024-01-23,2024-01-28,Rahul Iyer,Consumer,West,Beauty,Hair Dryer,1,0.0,992.0,218.24,Standard,5,2024-01,0.22
ORD-10217,2024-10-30,2024-11-06,Neha Kapoor,Small Business,South,Groceries,Rice Pack,1,0.0,326.0,26.08,Express,7,2024-10,0.08
ORD-10218,2025-06-11,2025-06-12,Neha Reddy,Consumer,Central,Electronics,Headphones,5,0.0,275225.0,33027.0,Express,1,2025-06,0.12
ORD-10219,2024-11-21,2024-11-25,Aditya Kapoor,Consumer,North,Groceries,Dairy Pack,5,0.0,5940.0,475.2,Standard,4,2024-11,0.08
ORD-10220,2024-02-13,2024-02-20,Aditya Rao,Small Business,South,Beauty,Perfume,2,0.0,1194.0,262.68,Standard,7,2024-02,0.22
ORD-10221,2025-06-24,2025-06-27,Arjun Reddy,Small Business,North,Electronics,Smartwatch,4,0.0,13604.0,1632.48,Standard,3,2025-06,0.12
ORD-10222,2025-11-12,2025-11-15,Rohan Chatterjee,Corporate,East,Electronics,Laptop,2,0.0,64232.0,7707.84,Standard,3,2025-11,0.12
ORD-10223,2024-08-15,2024-08-22,Ananya Reddy,Consumer,North,Clothing,T-Shirt,5,0.05,15309.25,3521.13,Standard,7,2024-08,0.23
ORD-10224,2025-02-15,2025-02-20,Sneha Verma,Corporate,West,Groceries,Beverages,5,0.05,2337.0,140.22,Express,5,2025-02,0.06
ORD-10225,2025-06-12,2025-06-15,Priya Kapoor,Corporate,West,Furniture,Bookshelf,3,0.1,35650.8,4991.11,Standard,3,2025-06,0.14
ORD-10226,2025-02-15,2025-02-18,Neha Malhotra,Consumer,North,Clothing,T-Shirt,1,0.2,2858.4,485.93,Standard,3,2025-02,0.17
ORD-10227,2024-12-26,2024-12-29,Ishaan Nair,Corporate,Central,Electronics,Laptop,5,0.25,108918.75,2178.38,Standard,3,2024-12,0.02
ORD-10228,2024-10-28,2024-11-02,Priya Kapoor,Consumer,East,Clothing,Formal Shirt,1,0.0,892.0,223.0,Express,5,2024-10,0.25
ORD-10229,2025-11-11,2025-11-15,Diya Singh,Consumer,Central,Clothing,Sneakers,1,0.0,2255.0,563.75,Standard,4,2025-11,0.25
ORD-10230,2024-06-02,2024-06-08,Zara Verma,Consumer,Central,Groceries,Beverages,3,0.05,4209.45,252.57,Express,6,2024-06,0.06
ORD-10231,2025-04-22,2025-04-26,Om Khan,Small Business,South,Electronics,Headphones,4,0.0,94168.0,11300.16,Standard,4,2025-04,0.12
ORD-10232,2024-06-19,2024-06-24,Aditya Joshi,Consumer,West,Furniture,Bookshelf,5,0.0,101265.0,18227.7,Standard,5,2024-06,0.18
ORD-10233,2024-09-03,2024-09-06,Sneha Patel,Consumer,North,Furniture,Sofa,1,0.1,19464.3,2725.0,Standard,3,2024-09,0.14
ORD-10234,2025-12-18,2025-12-19,Aarav Das,Small Business,Central,Furniture,Bed Frame,4,0.15,21950.4,2634.05,Standard,1,2025-12,0.12
ORD-10235,2024-11-10,2024-11-13,Ananya Patel,Corporate,West,Electronics,Smartphone,5,0.0,244900.0,29388.0,Standard,3,2024-11,0.12
ORD-10236,2025-08-10,2025-08-12,Tanvi Khan,Small Business,Central,Clothing,Jacket,2,0.2,4233.6,719.71,Standard,2,2025-08,0.17
ORD-10237,2024-04-18,2024-04-23,Aditya Patel,Consumer,East,Electronics,Headphones,4,0.0,123132.0,14775.84,Express,5,2024-04,0.12
ORD-10238,2024-07-07,2024-07-11,Saanvi Patel,Consumer,South,Furniture,Bed Frame,5,0.0,61375.0,11047.5,Standard,4,2024-07,0.18
ORD-10239,2025-05-23,2025-05-24,Vihaan Khan,Consumer,Central,Groceries,Dairy Pack,3,0.2,2899.2,-0.0,Express,1,2025-05,-0.0
ORD-10240,2024-06-17,2024-06-22,Zara Mehta,Consumer,Central,Beauty,Perfume,3,0.0,4005.0,881.1,Standard,5,2024-06,0.22
ORD-10241,2024-01-22,2024-01-27,Neha Sharma,Consumer,Central,Beauty,Skincare Kit,3,0.0,6837.0,1504.14,Standard,5,2024-01,0.22
ORD-10242,2025-07-13,2025-07-17,Arjun Singh,Consumer,East,Electronics,Headphones,1,0.0,13156.0,1578.72,Standard,4,2025-07,0.12
ORD-10243,2025-02-26,2025-03-01,Saanvi Nair,Small Business,South,Electronics,Laptop,1,0.0,34934.0,4192.08,Express,3,2025-02,0.12
ORD-10244,2025-07-28,2025-07-29,Ananya Verma,Corporate,North,Groceries,Dairy Pack,4,0.15,3610.8,72.22,Standard,1,2025-07,0.02
ORD-10245,2024-03-18,2024-03-20,Meera Iyer,Consumer,East,Electronics,Laptop,1,0.05,37585.8,3758.58,Standard,2,2024-03,0.1
ORD-10246,2025-06-08,2025-06-14,Rahul Singh,Consumer,West,Clothing,Jacket,4,0.0,5160.0,1290.0,Express,6,2025-06,0.25
ORD-10247,2025-03-26,2025-03-28,Priya Patel,Corporate,South,Clothing,Jacket,4,0.0,3452.0,863.0,Standard,2,2025-03,0.25
ORD-10248,2025-07-22,2025-07-26,Vihaan Gupta,Corporate,Central,Beauty,Hair Dryer,5,0.0,4625.0,1017.5,Express,4,2025-07,0.22
ORD-10249,2025-08-13,2025-08-20,Om Sharma,Consumer,North,Clothing,Formal Shirt,1,0.25,2625.0,393.75,Same Day,7,2025-08,0.15
ORD-10250,2025-11-11,2025-11-16,Aditya Chatterjee,Consumer,West,Furniture,Study Table,2,0.05,41203.4,6592.54,Express,5,2025-11,0.16
ORD-10251,2024-06-02,2024-06-05,Aditya Rao,Corporate,East,Clothing,Formal Shirt,4,0.05,11400.0,2622.0,Express,3,2024-06,0.23
ORD-10252,2024-05-13,2024-05-20,Vivaan Kapoor,Consumer,North,Clothing,Jeans,3,0.0,11469.0,2867.25,Standard,7,2024-05,0.25
ORD-10253,2024-03-19,2024-03-22,Aarav Sharma,Small Business,South,Clothing,Formal Shirt,1,0.0,2213.0,553.25,Standard,3,2024-03,0.25
ORD-10254,2024-03-23,2024-03-24,Kavya Iyer,Consumer,Central,Furniture,Bookshelf,1,0.05,16241.2,2598.59,Express,1,2024-03,0.16
ORD-10255,2025-01-01,2025-01-08,Kavya Khan,Corporate,North,Groceries,Dairy Pack,1,0.1,863.1,34.52,Express,7,2025-01,0.04
ORD-10256,2024-04-20,2024-04-24,Aditya Malhotra,Corporate,West,Electronics,Smartphone,3,0.05,68026.65,6802.66,Standard,4,2024-04,0.1
ORD-10257,2024-10-30,2024-11-06,Aarav Gupta,Consumer,West,Furniture,Study Table,3,0.1,15849.0,2218.86,Standard,7,2024-10,0.14
ORD-10258,2025-05-04,2025-05-05,Vivaan Kapoor,Corporate,Central,Electronics,Tablet,5,0.1,139774.5,11181.96,Express,1,2025-05,0.08
ORD-10259,2025-11-10,2025-11-14,Saanvi Khan,Consumer,East,Furniture,Bookshelf,3,0.1,19353.6,2709.5,Standard,4,2025-11,0.14
ORD-10260,2024-03-28,2024-04-01,Ishaan Patel,Consumer,North,Groceries,Rice Pack,1,0.0,1033.0,82.64,Standard,4,2024-03,0.08
ORD-10261,2024-01-21,2024-01-23,Om Gupta,Corporate,South,Clothing,Formal Shirt,1,0.0,1202.0,300.5,Standard,2,2024-01,0.25
ORD-10262,2024-06-01,2024-06-06,Neha Nair,Consumer,East,Beauty,Makeup Kit,1,0.0,2344.0,515.68,Standard,5,2024-06,0.22
ORD-10263,2025-09-21,2025-09-26,Diya Gupta,Corporate,North,Furniture,Office Chair,1,0.0,17822.0,3207.96,Standard,5,2025-09,0.18
ORD-10264,2024-02-14,2024-02-15,Priya Chatterjee,Consumer,Central,Beauty,Perfume,1,0.0,1829.0,402.38,Standard,1,2024-02,0.22
ORD-10265,2024-04-24,2024-04-28,Meera Mehta,Consumer,East,Furniture,Office Chair,3,0.0,39909.0,7183.62,Standard,4,2024-04,0.18
ORD-10266,2024-01-19,2024-01-22,Vivaan Kapoor,Consumer,East,Furniture,Study Table,5,0.2,13792.0,1379.2,Express,3,2024-01,0.1
ORD-10267,2024-11-12,2024-11-17,Arjun Mehta,Consumer,North,Furniture,Office Chair,5,0.15,73567.5,8828.1,Standard,5,2024-11,0.12
ORD-10268,2025-09-20,2025-09-23,Zara Singh,Consumer,East,Furniture,Bookshelf,1,0.05,5123.35,819.74,Express,3,2025-09,0.16
ORD-10269,2025-12-18,2025-12-23,Meera Verma,Consumer,Central,Clothing,Jacket,5,0.05,3933.0,904.59,Standard,5,2025-12,0.23
ORD-10270,2025-06-17,2025-06-23,Kavya Verma,Small Business,East,Groceries,Rice Pack,1,0.25,623.25,-12.47,Standard,6,2025-06,-0.02
ORD-10271,2024-08-08,2024-08-11,Ananya Mehta,Consumer,South,Furniture,Bed Frame,3,0.1,42287.4,5920.24,Standard,3,2024-08,0.14
ORD-10272,2024-04-05,2024-04-08,Vihaan Chatterjee,Corporate,North,Clothing,Jeans,4,0.0,12032.0,3008.0,Standard,3,2024-04,0.25
ORD-10273,2025-01-02,2025-01-07,Neha Rao,Corporate,Central,Furniture,Bookshelf,5,0.05,62310.5,9969.68,Same Day,5,2025-01,0.16
ORD-10274,2025-12-27,2026-01-03,Saanvi Mehta,Consumer,South,Clothing,Formal Shirt,2,0.0,2406.0,601.5,Standard,7,2025-12,0.25
ORD-10275,2024-02-09,2024-02-14,Arjun Das,Consumer,West,Clothing,Jeans,3,0.0,9489.0,2372.25,Express,5,2024-02,0.25
ORD-10276,2025-10-19,2025-10-25,Tanvi Kapoor,Small Business,West,Electronics,Smartphone,1,0.05,37146.9,3714.69,Standard,6,2025-10,0.1
ORD-10277,2025-03-12,2025-03-19,Diya Rao,Consumer,South,Groceries,Beverages,4,0.0,1212.0,96.96,Express,7,2025-03,0.08
ORD-10278,2025-08-13,2025-08-18,Vivaan Reddy,Corporate,South,Groceries,Cooking Oil,5,0.15,2354.5,47.09,Standard,5,2025-08,0.02
ORD-10279,2025-11-18,2025-11-21,Saanvi Mehta,Consumer,South,Groceries,Beverages,5,0.15,5159.5,103.19,Standard,3,2025-11,0.02
ORD-10280,2025-04-03,2025-04-06,Ishaan Rao,Corporate,West,Beauty,Hair Dryer,5,0.0,7635.0,1679.7,Express,3,2025-04,0.22
ORD-10281,2025-11-25,2025-12-02,Rahul Mehta,Consumer,West,Clothing,Jeans,3,0.1,2991.6,628.24,Standard,7,2025-11,0.21
ORD-10282,2024-02-17,2024-02-20,Kavya Khan,Consumer,Central,Clothing,Jeans,3,0.05,10436.7,2400.44,Same Day,3,2024-02,0.23
ORD-10283,2024-01-14,2024-01-17,Diya Gupta,Corporate,West,Clothing,Formal Shirt,3,0.0,5970.0,1492.5,Express,3,2024-01,0.25
ORD-10284,2025-04-02,2025-04-08,Tanvi Malhotra,Corporate,North,Clothing,T-Shirt,2,0.1,3740.4,785.48,Standard,6,2025-04,0.21
ORD-10285,2024-02-28,2024-03-02,Diya Sharma,Small Business,South,Groceries,Beverages,5,0.0,6395.0,511.6,Standard,3,2024-02,0.08
ORD-10286,2024-05-29,2024-06-02,Saanvi Mehta,Consumer,Central,Beauty,Perfume,3,0.0,8058.0,1772.76,Express,4,2024-05,0.22
ORD-10287,2024-03-28,2024-04-04,Tanvi Khan,Consumer,South,Electronics,Headphones,1,0.05,29307.5,2930.75,Standard,7,2024-03,0.1
ORD-10288,2024-03-04,2024-03-06,Sneha Verma,Consumer,South,Beauty,Hair Dryer,2,0.0,5222.0,1148.84,Standard,2,2024-03,0.22
ORD-10289,2025-04-29,2025-05-03,Meera Kapoor,Consumer,South,Clothing,Formal Shirt,3,0.0,2949.0,737.25,Standard,4,2025-04,0.25
ORD-10290,2024-02-18,2024-02-22,Priya Joshi,Consumer,West,Beauty,Trimmer,2,0.15,2653.7,424.59,Standard,4,2024-02,0.16
ORD-10291,2024-09-22,2024-09-28,Om Patel,Consumer,South,Clothing,Sneakers,2,0.15,3177.3,603.69,Express,6,2024-09,0.19
ORD-10292,2025-11-18,2025-11-20,Neha Reddy,Consumer,South,Clothing,Sneakers,5,0.25,6832.5,1024.88,Standard,2,2025-11,0.15
ORD-10293,2025-12-20,2025-12-21,Kabir Khan,Consumer,South,Groceries,Beverages,2,0.0,2900.0,232.0,Same Day,1,2025-12,0.08
ORD-10294,2024-08-16,2024-08-22,Ishaan Rao,Consumer,East,Clothing,Formal Shirt,1,0.1,602.1,126.44,Standard,6,2024-08,0.21
ORD-10295,2025-02-15,2025-02-18,Aditya Das,Consumer,South,Beauty,Perfume,1,0.15,2268.65,362.98,Standard,3,2025-02,0.16
ORD-10296,2024-12-14,2024-12-21,Om Verma,Consumer,North,Beauty,Makeup Kit,5,0.1,11857.5,2134.35,Standard,7,2024-12,0.18
ORD-10297,2025-04-25,2025-04-26,Saanvi Gupta,Corporate,North,Beauty,Skincare Kit,3,0.0,1581.0,347.82,Express,1,2025-04,0.22
ORD-10298,2024-01-02,2024-01-08,Kavya Kapoor,Corporate,West,Furniture,Office Chair,5,0.1,10665.0,1493.1,Standard,6,2024-01,0.14
ORD-10299,2025-04-11,2025-04-15,Sneha Singh,Consumer,Central,Electronics,Smartwatch,4,0.0,215652.0,25878.24,Standard,4,2025-04,0.12
ORD-10300,2024-04-07,2024-04-08,Aarav Mehta,Consumer,West,Groceries,Rice Pack,3,0.0,3009.0,240.72,Express,1,2024-04,0.08
ORD-10301,2025-11-13,2025-11-20,Saanvi Chatterjee,Consumer,East,Electronics,Smartphone,2,0.0,90846.0,10901.52,Standard,7,2025-11,0.12
ORD-10302,2025-01-05,2025-01-08,Rahul Reddy,Small Business,South,Electronics,Tablet,3,0.1,69298.2,5543.86,Same Day,3,2025-01,0.08
ORD-10303,2025-01-05,2025-01-09,Neha Khan,Small Business,West,Groceries,Cooking Oil,2,0.1,2505.6,100.22,Standard,4,2025-01,0.04
ORD-10304,2024-12-20,2024-12-26,Zara Verma,Consumer,Central,Clothing,Sneakers,4,0.0,2436.0,609.0,Standard,6,2024-12,0.25
ORD-10305,2024-07-02,2024-07-06,Sneha Chatterjee,Consumer,South,Beauty,Skincare Kit,2,0.2,4411.2,617.57,Standard,4,2024-07,0.14
ORD-10306,2024-07-13,2024-07-15,Kavya Khan,Consumer,West,Clothing,T-Shirt,2,0.15,1460.3,277.46,Standard,2,2024-07,0.19
ORD-10307,2025-01-02,2025-01-03,Aarav Khan,Consumer,South,Electronics,Laptop,4,0.15,23001.0,1380.06,Standard,1,2025-01,0.06
ORD-10308,2024-10-28,2024-10-29,Aditya Nair,Corporate,East,Beauty,Skincare Kit,4,0.1,5493.6,988.85,Standard,1,2024-10,0.18
ORD-10309,2024-05-17,2024-05-18,Diya Reddy,Corporate,North,Groceries,Rice Pack,5,0.0,3360.0,268.8,Standard,1,2024-05,0.08
ORD-10310,2025-07-24,2025-07-26,Meera Rao,Consumer,East,Electronics,Smartwatch,2,0.15,8272.2,496.33,Standard,2,2025-07,0.06
ORD-10311,2025-08-28,2025-08-29,Meera Patel,Consumer,West,Furniture,Bed Frame,1,0.05,14305.1,2288.82,Standard,1,2025-08,0.16
ORD-10312,2025-11-24,2025-11-26,Saanvi Sharma,Consumer,Central,Beauty,Skincare Kit,1,0.0,2255.0,496.1,Same Day,2,2025-11,0.22
ORD-10313,2024-06-11,2024-06-17,Diya Nair,Consumer,North,Beauty,Trimmer,3,0.0,4404.0,968.88,Express,6,2024-06,0.22
ORD-10314,2024-01-05,2024-01-07,Rohan Gupta,Corporate,East,Groceries,Snacks Combo,5,0.0,4420.0,353.6,Standard,2,2024-01,0.08
ORD-10315,2025-02-22,2025-02-23,Arjun Gupta,Consumer,South,Clothing,Jacket,4,0.15,7133.2,1355.31,Standard,1,2025-02,0.19
ORD-10316,2024-05-20,2024-05-26,Ananya Kapoor,Consumer,South,Furniture,Bed Frame,4,0.2,49798.4,4979.84,Express,6,2024-05,0.1
ORD-10317,2024-05-15,2024-05-22,Zara Iyer,Consumer,North,Clothing,T-Shirt,3,0.05,3878.85,892.14,Standard,7,2024-05,0.23
ORD-10318,2025-02-26,2025-03-02,Rohan Khan,Consumer,West,Furniture,Sofa,2,0.0,48400.0,8712.0,Standard,4,2025-02,0.18
ORD-10319,2025-02-27,2025-03-01,Priya Sharma,Consumer,West,Electronics,Tablet,3,0.15,29113.35,1746.8,Standard,2,2025-02,0.06
ORD-10320,2025-02-19,2025-02-25,Aditya Singh,Corporate,West,Clothing,T-Shirt,5,0.25,8636.25,1295.44,Express,6,2025-02,0.15
ORD-10321,2024-04-22,2024-04-25,Vivaan Kapoor,Consumer,East,Electronics,Smartphone,4,0.05,14493.2,1449.32,Express,3,2024-04,0.1
ORD-10322,2025-05-04,2025-05-05,Saanvi Gupta,Consumer,North,Furniture,Office Chair,3,0.0,39354.0,7083.72,Express,1,2025-05,0.18
ORD-10323,2024-04-30,2024-05-02,Ishaan Singh,Consumer,West,Furniture,Sofa,3,0.1,64146.6,8980.52,Standard,2,2024-04,0.14
ORD-10324,2024-03-16,2024-03-20,Priya Sharma,Consumer,South,Beauty,Makeup Kit,4,0.05,9614.0,1922.8,Standard,4,2024-03,0.2
ORD-10325,2025-06-03,2025-06-08,Sneha Joshi,Corporate,West,Furniture,Bookshelf,2,0.1,31449.6,4402.94,Standard,5,2025-06,0.14
ORD-10326,2025-03-06,2025-03-12,Sneha Singh,Consumer,South,Groceries,Snacks Combo,3,0.2,391.2,-0.0,Standard,6,2025-03,-0.0
ORD-10327,2024-05-25,2024-05-30,Sneha Khan,Consumer,South,Groceries,Dairy Pack,5,0.0,3760.0,300.8,Standard,5,2024-05,0.08
ORD-10328,2025-07-03,2025-07-09,Priya Patel,Consumer,North,Groceries,Rice Pack,5,0.0,2435.0,194.8,Same Day,6,2025-07,0.08
ORD-10329,2025-08-11,2025-08-13,Rahul Rao,Corporate,East,Electronics,Laptop,3,0.1,131452.2,10516.18,Standard,2,2025-08,0.08
ORD-10330,2024-05-09,2024-05-11,Aarav Mehta,Corporate,East,Groceries,Rice Pack,5,0.05,6768.75,406.12,Standard,2,2024-05,0.06
ORD-10331,2024-11-01,2024-11-05,Om Reddy,Consumer,East,Electronics,Smartphone,2,0.15,33583.5,2015.01,Standard,4,2024-11,0.06
ORD-10332,2024-06-19,2024-06-22,Vivaan Joshi,Consumer,North,Beauty,Hair Dryer,2,0.15,4129.3,660.69,Standard,3,2024-06,0.16
ORD-10333,2024-04-05,2024-04-10,Vihaan Patel,Consumer,West,Furniture,Bookshelf,1,0.1,13135.5,1838.97,Standard,5,2024-04,0.14
ORD-10334,2024-12-28,2024-12-31,Neha Das,Consumer,North,Electronics,Laptop,1,0.05,47772.65,4777.26,Standard,3,2024-12,0.1
ORD-10335,2024-02-29,2024-03-02,Vihaan Joshi,Consumer,East,Electronics,Headphones,1,0.25,13496.25,269.92,Standard,2,2024-02,0.02
ORD-10336,2025-09-13,2025-09-19,Tanvi Rao,Small Business,West,Beauty,Perfume,4,0.25,1593.0,191.16,Express,6,2025-09,0.12
ORD-10337,2024-06-12,2024-06-16,Rahul Malhotra,Consumer,East,Furniture,Sofa,4,0.0,38176.0,6871.68,Express,4,2024-06,0.18
ORD-10338,2024-12-02,2024-12-07,Meera Chatterjee,Consumer,West,Beauty,Makeup Kit,3,0.05,6714.6,1342.92,Standard,5,2024-12,0.2
ORD-10339,2024-10-13,2024-10-16,Aditya Patel,Consumer,East,Electronics,Smartwatch,5,0.25,176767.5,3535.35,Standard,3,2024-10,0.02
ORD-10340,2025-05-22,2025-05-25,Zara Iyer,Consumer,Central,Electronics,Smartphone,3,0.05,98230.95,9823.09,Standard,3,2025-05,0.1
ORD-10341,2025-03-12,2025-03-19,Aditya Patel,Corporate,East,Electronics,Smartphone,3,0.05,89424.45,8942.44,Express,7,2025-03,0.1
ORD-10342,2024-03-13,2024-03-20,Sneha Rao,Small Business,West,Groceries,Snacks Combo,3,0.0,3258.0,260.64,Standard,7,2024-03,0.08
ORD-10343,2024-07-18,2024-07-20,Rahul Chatterjee,Corporate,North,Furniture,Sofa,1,0.0,13682.0,2462.76,Standard,2,2024-07,0.18
ORD-10344,2025-10-27,2025-10-29,Om Joshi,Small Business,Central,Clothing,Jacket,4,0.0,7484.0,1871.0,Standard,2,2025-10,0.25
ORD-10345,2025-01-10,2025-01-17,Zara Singh,Small Business,Central,Clothing,Formal Shirt,5,0.0,11465.0,2866.25,Standard,7,2025-01,0.25
ORD-10346,2024-04-25,2024-05-01,Neha Gupta,Consumer,West,Groceries,Snacks Combo,3,0.05,1325.25,79.51,Standard,6,2024-04,0.06
ORD-10347,2024-11-08,2024-11-10,Arjun Iyer,Consumer,East,Electronics,Tablet,3,0.1,131074.2,10485.94,Standard,2,2024-11,0.08
ORD-10348,2024-03-19,2024-03-25,Om Gupta,Small Business,West,Electronics,Headphones,4,0.05,63433.4,6343.34,Standard,6,2024-03,0.1
ORD-10349,2025-10-11,2025-10-12,Vivaan Khan,Consumer,West,Beauty,Perfume,4,0.05,10488.0,2097.6,Standard,1,2025-10,0.2
ORD-10350,2025-05-27,2025-06-03,Priya Mehta,Consumer,East,Furniture,Office Chair,2,0.05,11183.4,1789.34,Standard,7,2025-05,0.16
ORD-10351,2025-02-16,2025-02-19,Neha Khan,Consumer,North,Clothing,Jacket,2,0.05,3708.8,853.02,Express,3,2025-02,0.23
ORD-10352,2024-09-24,2024-09-30,Saanvi Nair,Consumer,West,Groceries,Cooking Oil,2,0.25,528.0,-10.56,Standard,6,2024-09,-0.02
